split,image_member,json_member,image_name,folder_major,folder_detail,folder_target_class,width,height,meta_width,meta_height,resolution_match,place,day_night,bounding_count_declared,bounding_count_json,valid_object_count,target_is_annotated,unknown_object_count,sha1,keep_for_processed,exclude_reason
Validation,Validation/images/비닐/기타/15_X001_C807_0925/15_X001_C807_0925_1.jpg,Validation/labels/비닐/기타/15_X001_C807_0925/15_X001_C807_0925_1.json,15_X001_C807_0925_1.jpg,비닐,기타,비닐/기타,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,95bead8b6aff9cb441930c907a7e378fc3c09e10,True,
Validation,Validation/images/비닐/기타/15_X006_C205_1015/15_X006_C205_1015_0.jpg,Validation/labels/비닐/기타/15_X006_C205_1015/15_X006_C205_1015_0.json,15_X006_C205_1015_0.jpg,비닐,기타,비닐/기타,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,fd993afb4b540d897b16c92ecad501485b8efca7,True,
Validation,Validation/images/비닐/리필용기/15_X007_C164_1023/15_X007_C164_1023_2.jpg,Validation/labels/비닐/리필용기/15_X007_C164_1023/15_X007_C164_1023_2.json,15_X007_C164_1023_2.jpg,비닐,리필용기,비닐/리필용기,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,f685a5faf5bdc25bf80cdd4559167e9773529b58,True,
Validation,Validation/images/비닐/리필용기/15_X186_C886_0330/15_X186_C886_0330_2.jpg,Validation/labels/비닐/리필용기/15_X186_C886_0330/15_X186_C886_0330_2.json,15_X186_C886_0330_2.jpg,비닐,리필용기,비닐/리필용기,1440,1921,1440,1921,True,실외,주간,1,1,1,True,0,8e138f2daab7980f0f25d7fe713cf1cc504e5277,True,
Validation,Validation/images/비닐/봉투/15_X003_C014_1028/15_X003_C014_1028_2.jpg,Validation/labels/비닐/봉투/15_X003_C014_1028/15_X003_C014_1028_2.json,15_X003_C014_1028_2.jpg,비닐,봉투,비닐/봉투,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,b42558e4e8e78b694c0cfdf8a8a7ef198a58850f,True,
Validation,Validation/images/비닐/봉투/15_X056_C985_0319/15_X056_C985_0319_2.jpg,Validation/labels/비닐/봉투/15_X056_C985_0319/15_X056_C985_0319_2.json,15_X056_C985_0319_2.jpg,비닐,봉투,비닐/봉투,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,aa848832e2d09d66207bfd3f31667fe1fd725a1c,True,
Validation,Validation/images/비닐/에어캡/15_X064_C971_0318/15_X064_C971_0318_4.jpg,Validation/labels/비닐/에어캡/15_X064_C971_0318/15_X064_C971_0318_4.json,15_X064_C971_0318_4.jpg,비닐,에어캡,비닐/에어캡,1440,1921,1440,1921,True,실내,주간,1,1,1,True,0,361a0d6b6c92b5859f8a8de753b005cf0fb9e3ad,True,
Validation,Validation/images/비닐/에어캡/15_X093_C501_0318/15_X093_C501_0318_0.jpg,Validation/labels/비닐/에어캡/15_X093_C501_0318/15_X093_C501_0318_0.json,15_X093_C501_0318_0.jpg,비닐,에어캡,비닐/에어캡,1440,1921,1440,1921,True,실내,주간,1,1,1,True,0,4fdfece8b4da7fd955517e1e2c7b523554093950,True,
Validation,Validation/images/비닐/일회용덮개/15_X082_C502_1103_5/15_X082_C502_1103_5_4.jpg,Validation/labels/비닐/일회용덮개/15_X082_C502_1103_5/15_X082_C502_1103_5_4.json,15_X082_C502_1103_5_4.jpg,비닐,일회용덮개,비닐/일회용덮개,1440,1920,1440,1920,True,실외,주간,1,1,1,True,0,765427f1b785d229afd43ed5aa973d3ad8a3443d,True,
Validation,Validation/images/비닐/일회용덮개/15_X132_C501_0318/15_X132_C501_0318_2.jpg,Validation/labels/비닐/일회용덮개/15_X132_C501_0318/15_X132_C501_0318_2.json,15_X132_C501_0318_2.jpg,비닐,일회용덮개,비닐/일회용덮개,1921,1440,1921,1440,True,실내,주간,1,1,1,True,0,38c8b0b33b86b66cc052fa6f971d35939a021eb4,True,
Validation,Validation/images/비닐/포장제/15_X005_C163_1023/15_X005_C163_1023_2.jpg,Validation/labels/비닐/포장제/15_X005_C163_1023/15_X005_C163_1023_2.json,15_X005_C163_1023_2.jpg,비닐,포장제,비닐/포장제,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,a972e677f20b31fdcb60ef86ddb8f84e1ea6582b,True,
Validation,Validation/images/비닐/포장제/15_X938_C888_0330/15_X938_C888_0330_4.jpg,Validation/labels/비닐/포장제/15_X938_C888_0330/15_X938_C888_0330_4.json,15_X938_C888_0330_4.jpg,비닐,포장제,비닐/포장제,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,d57d880c8e80dd4cdff598099653d26bd4108901,True,
Validation,Validation/images/스티로폼/네모트레이/16_X106_C581_0116/16_X106_C581_0116_0.jpg,Validation/labels/스티로폼/네모트레이/16_X106_C581_0116/16_X106_C581_0116_0.json,16_X106_C581_0116_0.jpg,스티로폼,네모트레이,스티로폼/네모트레이,1920,1080,1920,1080,True,실외,주간,2,2,2,True,0,677f2a99c17ab0024725e2f29dc14d8bbaeb9f4e,True,
Validation,Validation/images/스티로폼/네모트레이/16_X368_C976_0325/16_X368_C976_0325_4.jpg,Validation/labels/스티로폼/네모트레이/16_X368_C976_0325/16_X368_C976_0325_4.json,16_X368_C976_0325_4.jpg,스티로폼,네모트레이,스티로폼/네모트레이,1440,1921,1440,1921,True,실내,주간,1,1,1,True,0,9cf564c91e4e927e39c5ede685bf8cb37545ee26,True,
Validation,Validation/images/스티로폼/보호재/16_X014_C090_0321/16_X014_C090_0321_2.jpg,Validation/labels/스티로폼/보호재/16_X014_C090_0321/16_X014_C090_0321_2.json,16_X014_C090_0321_2.jpg,스티로폼,보호재,스티로폼/보호재,1921,1080,1921,1080,True,실내,주간,1,1,1,True,0,7e73f58a8910c1e8b6ca7625d9c0ac151c881349,True,
Validation,Validation/images/스티로폼/보호재/16_X073_C102_0321/16_X073_C102_0321_0.jpg,Validation/labels/스티로폼/보호재/16_X073_C102_0321/16_X073_C102_0321_0.json,16_X073_C102_0321_0.jpg,스티로폼,보호재,스티로폼/보호재,1921,1080,1921,1080,True,실외,주간,1,1,1,True,0,36c5dcb78f6331487f145e4cc080fe076cf15042,True,
Validation,Validation/images/스티로폼/스티로폼/16_X015_C039_1130/16_X015_C039_1130_0.jpg,Validation/labels/스티로폼/스티로폼/16_X015_C039_1130/16_X015_C039_1130_0.json,16_X015_C039_1130_0.jpg,스티로폼,스티로폼,스티로폼/스티로폼,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,688dfcc7e89eb32528fa7c67f2b96babb5825b7f,True,
Validation,Validation/images/스티로폼/스티로폼/16_X015_C044_1209/16_X015_C044_1209_3.jpg,Validation/labels/스티로폼/스티로폼/16_X015_C044_1209/16_X015_C044_1209_3.json,16_X015_C044_1209_3.jpg,스티로폼,스티로폼,스티로폼/스티로폼,1920,1440,1920,1440,True,실외,주간,2,2,2,True,0,355aa108308a75612f5d1e73ca7a72e2c7e46519,True,
Validation,Validation/images/스티로폼/포장용기/16_X002_C192_0928/16_X002_C192_0928_3.jpg,Validation/labels/스티로폼/포장용기/16_X002_C192_0928/16_X002_C192_0928_3.json,16_X002_C192_0928_3.jpg,스티로폼,포장용기,스티로폼/포장용기,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,3b1ba4ee44c47aa6937a11cb50494862e8cc5ab0,True,
Validation,Validation/images/스티로폼/포장용기/16_X146_C554_0114/16_X146_C554_0114_3.jpg,Validation/labels/스티로폼/포장용기/16_X146_C554_0114/16_X146_C554_0114_3.json,16_X146_C554_0114_3.jpg,스티로폼,포장용기,스티로폼/포장용기,1920,1440,1920,1440,True,실외,주간,2,2,2,True,0,e93c81b204597a057bead8f21618929b8b1dad10,True,
Validation,Validation/images/유리병/기타/17_X018_C196_1123/17_X018_C196_1123_2.jpg,Validation/labels/유리병/기타/17_X018_C196_1123/17_X018_C196_1123_2.json,17_X018_C196_1123_2.jpg,유리병,기타,유리병/기타,1921,1081,1921,1081,True,실외,주간,1,1,1,True,0,8e2658882182a51993907f4326483c2bc212eba6,True,
Validation,Validation/images/유리병/기타/17_X354_C500_0331/17_X354_C500_0331_3.jpg,Validation/labels/유리병/기타/17_X354_C500_0331/17_X354_C500_0331_3.json,17_X354_C500_0331_3.jpg,유리병,기타,유리병/기타,1440,1921,1440,1921,True,실외,주간,1,1,1,True,0,680757f8444a7840f6af31ca9d0a9dbeb0d05e1f,True,
Validation,Validation/images/유리병/기타술병/17_X010_C172_1013/17_X010_C172_1013_4.jpg,Validation/labels/유리병/기타술병/17_X010_C172_1013/17_X010_C172_1013_4.json,17_X010_C172_1013_4.jpg,유리병,기타술병,유리병/기타술병,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,0e54c6eca5dfd1ab1a78893238a6554f36b75ca5,True,
Validation,Validation/images/유리병/기타술병/17_X013_C172_1113/17_X013_C172_1113_1.jpg,Validation/labels/유리병/기타술병/17_X013_C172_1113/17_X013_C172_1113_1.json,17_X013_C172_1113_1.jpg,유리병,기타술병,유리병/기타술병,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,cd752a246b31428df532974a8bc1217253803c5b,True,
Validation,Validation/images/유리병/맥주병/17_X002_C330_1102/17_X002_C330_1102_3.jpg,Validation/labels/유리병/맥주병/17_X002_C330_1102/17_X002_C330_1102_3.json,17_X002_C330_1102_3.jpg,유리병,맥주병,유리병/맥주병,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,5325c09614df1be7973065ab4a06cd3efd3154de,True,
Validation,Validation/images/유리병/맥주병/17_X034_C509_0129/17_X034_C509_0129_2.jpg,Validation/labels/유리병/맥주병/17_X034_C509_0129/17_X034_C509_0129_2.json,17_X034_C509_0129_2.jpg,유리병,맥주병,유리병/맥주병,1921,1921,1921,1921,True,실외,주간,1,1,1,True,0,04a6bd8b8fea3180f57a29126eeb5607c09dc2f7,True,
Validation,Validation/images/유리병/물병/17_X023_C329_1106/17_X023_C329_1106_4.jpg,Validation/labels/유리병/물병/17_X023_C329_1106/17_X023_C329_1106_4.json,17_X023_C329_1106_4.jpg,유리병,물병,유리병/물병,1920,1920,1920,1920,True,실외,주간,1,1,1,True,0,91d66ca86324113337c3d482ae8ada910bb172e1,True,
Validation,Validation/images/유리병/물병/17_X032_C193_1203/17_X032_C193_1203_4.jpg,Validation/labels/유리병/물병/17_X032_C193_1203/17_X032_C193_1203_4.json,17_X032_C193_1203_4.jpg,유리병,물병,유리병/물병,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,f411553cae452c631a61399b34706bb5cb8e28d9,True,
Validation,Validation/images/유리병/박카스병/17_X003_C188_1123/17_X003_C188_1123_0.jpg,Validation/labels/유리병/박카스병/17_X003_C188_1123/17_X003_C188_1123_0.json,17_X003_C188_1123_0.jpg,유리병,박카스병,유리병/박카스병,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,5c30495837cac5949755e7ad0444675b3561f33d,True,
Validation,Validation/images/유리병/박카스병/17_X020_C209_1117/17_X020_C209_1117_2.jpg,Validation/labels/유리병/박카스병/17_X020_C209_1117/17_X020_C209_1117_2.json,17_X020_C209_1117_2.jpg,유리병,박카스병,유리병/박카스병,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,71d1e330e91b1b29e594043f484e7463b578c803,True,
Validation,Validation/images/유리병/소주병/17_X091_C509_0129/17_X091_C509_0129_0.jpg,Validation/labels/유리병/소주병/17_X091_C509_0129/17_X091_C509_0129_0.json,17_X091_C509_0129_0.jpg,유리병,소주병,유리병/소주병,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,bce0f4a0a8f46bb88528e2a50a320f669de9f1bb,True,
Validation,Validation/images/유리병/소주병/17_X399_C777_0330/17_X399_C777_0330_3.jpg,Validation/labels/유리병/소주병/17_X399_C777_0330/17_X399_C777_0330_3.json,17_X399_C777_0330_3.jpg,유리병,소주병,유리병/소주병,1080,1921,1080,1921,True,실외,주간,1,1,1,True,0,c48791612bdf39d793dcdba66821f56eb020bc53,True,
Validation,Validation/images/유리병/음료수병/17_X005_C330_1029/17_X005_C330_1029_2.jpg,Validation/labels/유리병/음료수병/17_X005_C330_1029/17_X005_C330_1029_2.json,17_X005_C330_1029_2.jpg,유리병,음료수병,유리병/음료수병,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,c1d02cae0f1e93fcf3d82228cbb924ff89d4fa26,True,
Validation,Validation/images/유리병/음료수병/17_X005_C501_0331/17_X005_C501_0331_1.jpg,Validation/labels/유리병/음료수병/17_X005_C501_0331/17_X005_C501_0331_1.json,17_X005_C501_0331_1.jpg,유리병,음료수병,유리병/음료수병,1921,1440,1921,1440,True,실내,주간,1,1,1,True,0,41064dc4e887ef641f42f339e1f00064b63be216,True,
Validation,Validation/images/유리병/주방용기/17_X015_C209_1106/17_X015_C209_1106_2.jpg,Validation/labels/유리병/주방용기/17_X015_C209_1106/17_X015_C209_1106_2.json,17_X015_C209_1106_2.jpg,유리병,주방용기,유리병/주방용기,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,bdb8f1822e9057875cf3b0f193945187b13f1871,True,
Validation,Validation/images/유리병/주방용기/17_X170_C777_0330/17_X170_C777_0330_1.jpg,Validation/labels/유리병/주방용기/17_X170_C777_0330/17_X170_C777_0330_1.json,17_X170_C777_0330_1.jpg,유리병,주방용기,유리병/주방용기,1921,1080,1921,1080,True,실외,주간,1,1,1,True,0,3afce37b814dfb7db15f32e7c46e4089330a5ed8,True,
Validation,Validation/images/의류/기타의류/18_X001_C323_1203/18_X001_C323_1203_0.jpg,Validation/labels/의류/기타의류/18_X001_C323_1203/18_X001_C323_1203_0.json,18_X001_C323_1203_0.jpg,의류,기타의류,의류/기타의류,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,c5d4a43eabb1f5c63560a62fdba4754367c18ce9,True,
Validation,Validation/images/의류/기타의류/18_X120_C900_1030/18_X120_C900_1030_4.jpg,Validation/labels/의류/기타의류/18_X120_C900_1030/18_X120_C900_1030_4.json,18_X120_C900_1030_4.jpg,의류,기타의류,의류/기타의류,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,8ab3ad1de33607349ecde37fdc4028bec1fcc6a1,True,
Validation,Validation/images/의류/레깅스/18_X059_C193_1124/18_X059_C193_1124_1.jpg,Validation/labels/의류/레깅스/18_X059_C193_1124/18_X059_C193_1124_1.json,18_X059_C193_1124_1.jpg,의류,레깅스,의류/레깅스,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,7da1e5e3ac71a807a247fdd34628aba290322967,True,
Validation,Validation/images/의류/레깅스/18_X555_C900_1117/18_X555_C900_1117_4.jpg,Validation/labels/의류/레깅스/18_X555_C900_1117/18_X555_C900_1117_4.json,18_X555_C900_1117_4.jpg,의류,레깅스,의류/레깅스,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,52ae1ef52b9f113432e8d80fd52be22f6d8cffa1,True,
Validation,Validation/images/의류/면의류/18_X004_C014_0929/18_X004_C014_0929_2.jpg,Validation/labels/의류/면의류/18_X004_C014_0929/18_X004_C014_0929_2.json,18_X004_C014_0929_2.jpg,의류,면의류,의류/면의류,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,d4c0cd3ace642e098088f4ac82b4327b2c12c1e9,True,
Validation,Validation/images/의류/면의류/18_X032_C178_1120/18_X032_C178_1120_4.jpg,Validation/labels/의류/면의류/18_X032_C178_1120/18_X032_C178_1120_4.json,18_X032_C178_1120_4.jpg,의류,면의류,의류/면의류,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,a9664ae2a747707bf94cfe168e678e513d9f0c8b,True,
Validation,Validation/images/의류/상의/18_X087_C900_1209/18_X087_C900_1209_0.jpg,Validation/labels/의류/상의/18_X087_C900_1209/18_X087_C900_1209_0.json,18_X087_C900_1209_0.jpg,의류,상의,의류/상의,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,9574b5eee4bb480a12fe9bde9e4cca4daca9a4be,True,
Validation,Validation/images/의류/상의/18_X379_C900_1117/18_X379_C900_1117_3.jpg,Validation/labels/의류/상의/18_X379_C900_1117/18_X379_C900_1117_3.json,18_X379_C900_1117_3.jpg,의류,상의,의류/상의,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,f0283d91e9f9130a70306653363b15ef4868c9c0,True,
Validation,Validation/images/의류/외투/18_X013_C166_1125/18_X013_C166_1125_1.jpg,Validation/labels/의류/외투/18_X013_C166_1125/18_X013_C166_1125_1.json,18_X013_C166_1125_1.jpg,의류,외투,의류/외투,1920,1920,1920,1920,True,실외,주간,1,1,1,True,0,c793c90b2091f4fc7b6b53467f9301d86fe5fa97,True,
Validation,Validation/images/의류/외투/18_X028_C900_1112/18_X028_C900_1112_1.jpg,Validation/labels/의류/외투/18_X028_C900_1112/18_X028_C900_1112_1.json,18_X028_C900_1112_1.jpg,의류,외투,의류/외투,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,fd58f93904249da78555dc8edb8ffe9f62bd8b49,True,
Validation,Validation/images/의류/원피스/18_X007_C044_1113/18_X007_C044_1113_2.jpg,Validation/labels/의류/원피스/18_X007_C044_1113/18_X007_C044_1113_2.json,18_X007_C044_1113_2.jpg,의류,원피스,의류/원피스,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,e32f73e3994807c34d59cf5fc49eb263ac210798,True,
Validation,Validation/images/의류/원피스/18_X122_C900_1030/18_X122_C900_1030_4.jpg,Validation/labels/의류/원피스/18_X122_C900_1030/18_X122_C900_1030_4.json,18_X122_C900_1030_4.jpg,의류,원피스,의류/원피스,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,d3679fb9a0e32d9b201471f164bff772db1fc6fe,True,
Validation,Validation/images/의류/하의/18_X003_C178_1127/18_X003_C178_1127_4.jpg,Validation/labels/의류/하의/18_X003_C178_1127/18_X003_C178_1127_4.json,18_X003_C178_1127_4.jpg,의류,하의,의류/하의,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,4e7144c559b43e667169443e152ec32a2fb053ac,True,
Validation,Validation/images/의류/하의/18_X055_C023_1012/18_X055_C023_1012_0.jpg,Validation/labels/의류/하의/18_X055_C023_1012/18_X055_C023_1012_0.json,18_X055_C023_1012_0.jpg,의류,하의,의류/하의,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,78fce871943e49b5f5bb460e26b69cae1356ba2b,True,
Validation,Validation/images/의류/합성섬유/18_X001_C014_1127/18_X001_C014_1127_4.jpg,Validation/labels/의류/합성섬유/18_X001_C014_1127/18_X001_C014_1127_4.json,18_X001_C014_1127_4.jpg,의류,합성섬유,의류/합성섬유,2222,1080,2222,1080,True,실외,주간,1,1,1,True,0,bd5386cd1ba1c884b8d4f0819160ada59852d7dd,True,
Validation,Validation/images/의류/합성섬유/18_X002_C178_1111/18_X002_C178_1111_4.jpg,Validation/labels/의류/합성섬유/18_X002_C178_1111/18_X002_C178_1111_4.json,18_X002_C178_1111_4.jpg,의류,합성섬유,의류/합성섬유,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,a8fe27b4fa4b5740425934a578eedcf5f213ba0d,True,
Validation,Validation/images/종이류/기타/21_X023_C061_1113/21_X023_C061_1113_3.jpg,Validation/labels/종이류/기타/21_X023_C061_1113/21_X023_C061_1113_3.json,21_X023_C061_1113_3.jpg,종이류,기타,종이류/기타,1922,1081,1922,1081,True,실외,주간,1,1,1,True,0,307bce599c027617be2de8cd70668326bd2b7ce2,True,
Validation,Validation/images/종이류/기타/21_X048_C707_1229/21_X048_C707_1229_0.jpg,Validation/labels/종이류/기타/21_X048_C707_1229/21_X048_C707_1229_0.json,21_X048_C707_1229_0.jpg,종이류,기타,종이류/기타,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,65ef17e9d6c2c7667f46d814eec59a7e1e1579f6,True,
Validation,Validation/images/종이류/노트/21_X395_C015_0131/21_X395_C015_0131_3.jpg,Validation/labels/종이류/노트/21_X395_C015_0131/21_X395_C015_0131_3.json,21_X395_C015_0131_3.jpg,종이류,노트,종이류/노트,1921,1080,1921,1080,True,실외,주간,1,1,1,True,0,5ef1ccd6f7da9ff53a16baebaa0c91e11e59b5c3,True,
Validation,Validation/images/종이류/노트/21_X462_C015_0131/21_X462_C015_0131_0.jpg,Validation/labels/종이류/노트/21_X462_C015_0131/21_X462_C015_0131_0.json,21_X462_C015_0131_0.jpg,종이류,노트,종이류/노트,1921,1080,1921,1080,True,실외,주간,1,1,1,True,0,3686f57b28e2cce4af04025271f1313752bdb113,True,
Validation,Validation/images/종이류/상자류/21_X004_C055_0127/21_X004_C055_0127_2.jpg,Validation/labels/종이류/상자류/21_X004_C055_0127/21_X004_C055_0127_2.json,21_X004_C055_0127_2.jpg,종이류,상자류,종이류/상자류,1921,1080,1921,1080,True,실외,주간,2,2,2,True,0,84f72ffdc8888c23723c625ae95076d277e346a7,True,
Validation,Validation/images/종이류/상자류/21_X026_C701_1230/21_X026_C701_1230_4.jpg,Validation/labels/종이류/상자류/21_X026_C701_1230/21_X026_C701_1230_4.json,21_X026_C701_1230_4.jpg,종이류,상자류,종이류/상자류,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,f739207cc02990c2124fcc259ac1516cf3e6f664,True,
Validation,Validation/images/종이류/신문지/21_X011_C173_1005/21_X011_C173_1005_4.jpg,Validation/labels/종이류/신문지/21_X011_C173_1005/21_X011_C173_1005_4.json,21_X011_C173_1005_4.jpg,종이류,신문지,종이류/신문지,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,60112d454f7a78ea63dac2f4d3aeb9ec846f4e08,True,
Validation,Validation/images/종이류/신문지/21_X015_C203_1007/21_X015_C203_1007_3.jpg,Validation/labels/종이류/신문지/21_X015_C203_1007/21_X015_C203_1007_3.json,21_X015_C203_1007_3.jpg,종이류,신문지,종이류/신문지,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,a056196b18bd893769285184700f48f81bd6b480,True,
